g,i,hr,xland,p,y,xwater,omegaland,omegasupply,omegalabor,theta,sigma,omegaland_init,omegasupply_init,omegalabor_init,omegawater,omegawater,mprof_init,f_adjustment,mprof,lambdaland,lambdacrop,rho,betaland,betawater,betasupply,betalabor,tau,gamma,delta,xlandcalib,xwatercalib,diffland,diffwater,percdiffland,percdiffwater,status,pc,pimarginal
609,Pasture,San Joaquin River,13003.84174,147.0341236,5,4.600187047,0.350906068,0.190014026,0.155066311,0.51,0.17,328.209843,177.7241242,145.0367898,50,230.00935235000003,504.46527924499986,3.0348777237308675,504.46527924499986,504.4652792,0,-4.882352941,0.001273298,0.9987258312087274,4.792725774841713e-07,3.9112391920969084e-07,1.3786106959206066,0.000150785,327.5479775,13003.817906249707,59819.981375713905,0.02383375,0.1229578720376594,1.8328237738455337e-06,2.0554606750932196e-06,GOOD,154.3858298,412.4615383
609,Potatoes,San Joaquin River,13238.06013,1165.114685,14.862,3.305132031,0.150675135,0.475005897,0.095288578,0.41,0.17,793.9256634,2502.863999,502.0871398,50,165.2566016,17149.956877310004,99.35900390723612,17149.956877310004,504.4652792,16645.4916,-4.882352941,0.23245729372924387,0.7675349763419563,6.438361099741918e-06,1.2915676999372569e-06,11.044551428967345,0.000184243,7882317.591488393,13238.060148621315,43753.52987176377,-1.86E-05,0.006692203,1.4066498024158739e-09,1.529522816852657e-07,GOOD,1223.370419,17083.85424
609,Rice,San Joaquin River,1170.019764,579.2835722,4.702,4.833919598,0.381523094,0.545092624,0.07948555,0.2,0.17,851.2633133,1216.2235,177.3500304,50,241.69597989999997,2481.089275,10.68835913434123,2481.089275,504.4652792,1976.623996,-4.882352941,0.004660358,0.9953384695008334,1.0237180712786957e-06,1.4927883878415189e-07,1.5959448578525297,0.004273432,3117.156921862787,1170.019763,5655.780526527692,1.3953299458080437e-06,0.000940719,1.1925695520200152e-09,1.6632878186698426e-07,GOOD,608.2477508,2384.410883
609,Tomato Processing,San Joaquin River,12383.8951,98.04399144,48.864,2.379660861,0.124471553,0.533148968,0.188806686,0.74,0.17,657.2463564,2815.18314,996.9547547,50,118.9830431,4670.992127,38.07650343560819,4670.992127,504.4652792,4166.526848,-4.882352941,0.3629205418351668,0.6370233661081318,4.142279650780024e-05,1.4669260193503998e-05,39.90991050712644,0.000109122,9885342.203131244,12383.895317345767,29469.46637842517,-0.000217346,0.004097775,1.7550678941186664e-08,1.3905151474366235e-07,GOOD,102.946191,4623.39891
609,Truck Crops,San Joaquin River,1934.424846,4172.931474,7.152333333,2.667732673,0.139554281,0.396137579,0.419814805,0.33,0.17,7441.94487,27484.23099,27982.75263,50,133.38663365000002,29711.854737500023,211.58624792483735,29711.854737500023,504.4652792,29207.38946,-4.882352941,0.6491482657049554,0.35083390735048564,8.654822017771584e-06,9.172122541043964e-06,6.552590555462306,0.001566514,900568.4618214625,1934.4248478761485,5160.527591458039,-1.88E-06,0.000773679,9.698741454450154e-10,1.4992246920770563e-07,GOOD,4381.578048,29658.50008
609,Vineyard,San Joaquin River,115915.7507,1575.327966,10.98601212,3.098484515,0.302297005,0.200476183,0.304083218,0.13,0.17,2773.231975,2743.166444,4105.247296,50,154.9242258,17150.841045294947,105.8391774911091,17150.841045294947,504.4652792,16646.37577,-4.882352941,0.30690133180689216,0.6930896396432874,3.587306474578842e-06,5.441243345810157e-06,8.641119501358698,6.636119462501735e-05,114468.66061368638,115915.75076012716,359163.10325438896,-6.01E-05,0.055334161,5.187143251231654e-10,1.5406413525436162e-07,GOOD,1654.094364,17088.87135
610,Almonds & Pistachios,San Joaquin River,45.80785338,4716.420998,1.124,3.753630493,0.287448101,0.299096541,0.094248449,0.4,0.17,2039.310074,2110.873995,639.9084906,50,187.6815247,5112.894884,26.803749514078092,5112.894884,818.6900789,4294.204805,-4.882352941,0.040966335834301454,0.9590305127226415,2.396333349689655e-06,7.551097071872342e-07,0.5885424045165562,0.054575795,6459.152686251978,45.807762641620336,171.94151942881092,9.073837966155907e-05,0.004235837,1.980847670569432e-06,2.4634729852119654e-05,GOOD,4952.242048,5037.822274
610,Citrus & Subtropical,San Joaquin River,12.70494312,1016.555758,3.464,3.247465856,0.183365181,0.131883505,0.371008972,0.13,0.17,2549.235389,1743.692937,5418.931559,50,162.3732928,3358.289595,20.567123137769638,3358.289595,818.6900789,2539.599516,-4.882352941,0.061718436,0.9382723223078002,2.4236144723994e-06,6.818007406833962e-06,1.9771704257485205,0.6054578615309607,1.9141937115519354,12.70493142033886,41.257906710774265,1.1699661138564466e-05,0.000962274,9.208747357669765e-07,2.3322836314260663e-05,GOOD,1067.383546,3293.340278
610,Grain,San Joaquin River,51.13722253,187.4107868,4.498,0.466656841,0.351483763,0.486359995,0.112954365,0.74,0.17,345.3012994,477.8051109,110.9675411,50,23.33284205,818.6900788534001,33.060616433079616,818.6900788534001,818.6900789,0,-4.882352941,0.9985807002338548,0.000688612,0.000592973,0.000137715,4.523296024871903,0.026425982571864785,3.4434175459957457,51.13732605545008,23.863068159590274,-0.000103525,0.000466564,2.0244636872574653e-06,1.9551327117381342e-05,GOOD,196.7813261,809.356942
701,Almonds & Pistachios,Tulare Lake,311.2119287,5056.531586,1.566,3.767767793,0.287448101,0.299096541,0.094248449,0.4,0.17,2039.310074,2110.873995,639.9084906,50,188.3883897,7729.459280935001,39.88728131343454,7729.459280935001,834.458751,6895.00053,-4.882352941,0.059410578,0.9405863983192265,2.298846150379783e-06,7.243904708443798e-07,0.8826769171838073,0.008033111,70458.34383,311.2117452416962,1172.5600480165242,0.000183458,0.014233737,5.894963749471075e-07,1.213887850825766e-05,GOOD,5309.358165,7654.103925
701,Grain,Tulare Lake,520.6817283,303.3376661,2.872,0.715524558,0.351483763,0.486359995,0.112954365,0.74,0.17,345.3012994,477.8051109,110.9675411,50,35.7762279,834.4587510161999,22.591013481944874,834.4587510161999,834.458751,0,-4.882352941,0.991003266,0.008285288,0.000577358,0.000134088,2.8918409772464284,0.00259535,35.06104771442716,520.6819200587913,372.55635805934725,-0.000191759,0.004205441,3.6828408001679634e-07,1.1287939729547007e-05,GOOD,318.5045494,820.1482599
702,Alfalfa,Tulare Lake,3596.929519,275.7311385,8.212,4.524530937,0.306290873,0.200481491,0.157957374,1.86,0.17,739.7198673,484.1807412,381.4811931,50,226.22654684999998,2037.412833,9.504464590192796,2037.412833,481.0731145,1556.339718,-4.882352941,0.005641593,0.9943574144969827,5.550495111411052e-07,4.3731799271102145e-07,2.905838266416754,0.00014947,6083353.837,3596.929368064502,16274.41468,0.000150935,0.004206382,4.196231733654145e-08,2.584659001814278e-07,GOOD,289.5176954,1946.922214
702,Almonds & Pistachios,San Joaquin River,261675.397,4943.982015,1.317333333,3.765411576,0.287448101,0.299096541,0.094248449,0.4,0.17,2039.310074,2110.873995,639.9084906,50,188.2705788,6323.920934221006,32.827152656021156,6323.920934221006,481.0731145,5842.84782,-4.882352941,0.049310713535340764,0.9506862195002345,2.3320964397519027e-06,7.348679848659261e-07,0.7154835670093516,9.553821370528006e-06,50203340.82,261675.39715392195,985315.3709582083,-0.000153922,0.19805998727679253,5.882171337853201e-10,2.0101173015478355e-07,GOOD,5191.181116,6248.612703
702,Citrus & Subtropical,San Joaquin River,137.4795533,687.833784,17.2308,3.488111093,0.183365181,0.131883505,0.371008972,0.13,0.17,2549.235389,1743.692937,5418.931559,50,174.4055547,11676.834553039198,64.46645774345299,11676.834553039198,481.0731145,11195.76144,-4.882352941,0.13058114997393067,0.8694132263061759,1.4748200153586404e-06,4.148899877837136e-06,11.39051184667639,0.055952376,91.30938748847177,137.47955333930847,479.5438748794648,-3.93E-08,8.004694996088801e-05,2.8592233356830147e-10,1.6692307167790507e-07,GOOD,722.2254732,11607.07233
702,Corn,Tulare Lake,3788.208598,73.19405271,23.145,2.280437339,0.234536008,0.556552162,0.088672787,0.3,0.17,423.9938724,1022.014707,159.5840787,50,114.021867,1579.174722,14.041629148188893,1579.174722,481.0731145,1098.101608,-4.882352941,0.1983662139279477,0.8015527489186921,6.990027737584953e-05,1.113687598430284e-05,16.857741065986488,0.000879923,44528.918013843155,3788.208695,8638.770759395638,-9.74E-05,0.001575404,2.5704255007619083e-08,1.8236438493289106e-07,GOOD,76.85375535,1533.565975
702,Cotton,Tulare Lake,15385.55246,3672.319284,0.832,3.749301711,0.148539114,0.445240339,0.078228087,0.68,0.17,378.6944542,1135.122209,199.4393382,50,187.4650856,2867.2325511980002,15.466784374683872,2867.2325511980002,481.0731145,2386.159437,-4.882352941,0.023549674,0.9764460272762577,3.6567391227728103e-06,6.424838029614723e-07,0.3911317081300415,9.558241337887697e-05,5736937.851028265,15385.55250174158,57685.06630306058,-4.17E-05,0.011859897684189491,2.713037415362566e-09,2.055973236386316e-07,GOOD,3855.935248,2792.246517
702,Cucurbits,Tulare Lake,15728.91697,595.9977966,15.57477778,2.442132231,0.087908733,0.228781824,0.653570009,0.05,0.17,920.9338517,2396.72349,6846.813993,50,122.1066116,9159.456367298639,71.82915599877593,9159.456367298639,481.0731145,8678.383253,-4.882352941,0.4895642342666251,0.5103886053194439,1.2228053613296916e-05,3.493236031764022e-05,13.49196941,0.001271543,0.014067677732969578,15728.916977684015,38412.08750415922,-7.68E-06,0.007587001,4.885279234238132e-10,1.9751592883274102e-07,GOOD,625.7976864,9110.613723
702,Dry Beans,Tulare Lake,1079.877442,1277.076004,1.45225,1.919782133,0.272510229,0.483520066,0.106180731,1.68,0.17,521.9411016,903.6303871,214.6292221,50,95.98910665,1757.7823091330001,18.237415682118215,1757.7823091330001,481.0731145,1276.709195,-4.882352941,0.4312253405306525,0.5686300144194907,0.0001186,2.604459279596586e-05,1.2358872534928118,0.000551209,1277496.7556733263,1079.8776052092255,2073.129319957812,-0.000163209,9.902353167490219e-05,1.5113680423346517e-07,4.7765243582119706e-08,GOOD,1340.929804,1719.386666
702,Grain,San Joaquin River,38681.46101,291.5127455,2.6852,0.665751015,0.351483763,0.486359995,0.112954365,0.74,0.17,345.3012994,477.8051109,110.9675411,50,33.28755075,748.5316753435999,21.773691947702428,748.5316753435999,481.0731145,267.4585608,-4.882352941,0.9931486172515236,0.006056588,0.000644997,0.000149797,2.7058377362261985,3.493537514009612e-05,1984618.4096814294,38681.48100618562,25752.229991224176,-0.019996186,-0.008062134,5.16944942035815e-07,3.130655588974554e-07,GOOD,306.0883828,735.216655
702,Lettuce,Tulare Lake,8302.04308,663.9499631,19.83133333,2.300762612,0.164570286,0.334656366,0.457537993,0.25,0.17,2859.243032,5814.317411,7949.261967,50,115.03813060000002,13051.01814,108.10831274589351,13051.01814,481.0731145,12569.94502,-4.882352941,0.6599514125041706,0.3400085290736996,1.692236990250705e-05,2.3136052227366512e-05,18.246117095931055,0.000481809,477843.9896749931,8302.043095344894,19101.026599297074,-1.53E-05,0.00372238,1.8483275039685353e-09,1.9487850589325782e-07,GOOD,697.1474613,13005.00289
702,Onions & Garlic,Tulare Lake,28276.30372,2162.612475,11.93,1.253629891,0.178481578,0.383051703,0.272440319,0.41,0.17,887.6914461,1905.136225,1355.002253,50,62.681494550000004,25736.451358599996,386.85689791073577,25736.451358599996,481.0731145,25255.37824,-4.882352941,0.9926852363958824,0.007289481,1.4774652808301432e-05,1.0508271057622443e-05,11.918072664319967,8.6256832377945e-05,25545158.81521563,28276.303790339734,35448.01269631218,-7.03E-05,0.006854074,2.4875859029190795e-09,1.9335563461259521e-07,GOOD,2270.743099,25711.37876
702,Other Deciduous,Tulare Lake,10835.54619,2035.248525,4.832444444,3.502172688,0.215021845,0.341552948,0.346579073,0.13,0.17,2284.866179,4950.948854,6009.195442,50,175.1086344,9659.213638529443,53.21735237810885,9659.213638529443,481.0731145,9178.140524,-4.882352941,0.1082071677928352,0.8917851235921239,3.8261556095949095e-06,3.882459431523202e-06,3.0758716745217245,0.000709914,5899.731585,10835.546193645247,37947.946389694705,-3.65E-06,0.007536486,3.364156660706628e-10,1.9860058231891025e-07,GOOD,2137.010951,9589.170185
702,Pasture,Tulare Lake,338.6020497,144.0357631,5,4.768194291,0.350906068,0.190014026,0.155066311,0.51,0.17,328.209843,177.7241242,145.0367898,50,238.40971455000002,481.07311454499995,2.868541333188707,481.07311454499995,481.0731145,0,-4.882352941,0.000983587,0.9990157080330595,3.8821352184892974e-07,3.168126057885402e-07,1.3148177427435377,0.005790822,8.528896211,338.5778734367181,1614.4046329065552,0.024176263,0.11572739388316222,7.14002272086713e-05,7.167911704850044e-05,GOOD,151.2375513,385.7092287
702,Potatoes,Tulare Lake,217.893609,1165.114685,14.862,1.233512156,0.150675135,0.475005897,0.095288578,0.41,0.17,793.9256634,2502.863999,502.0871398,50,61.6756078,17253.537871060005,264.2992104043996,17253.537871060005,481.0731145,16772.46476,-4.882352941,0.9901065714302274,0.009860702,2.7258314002168978e-05,5.468155229963747e-06,14.842708854740652,0.011193648136067647,130729.71201250512,217.89360982254885,268.77437855783717,-8.23E-07,3.685837384637125e-05,3.775002210801645e-09,1.3713497912103785e-07,GOOD,1223.370419,17228.86763
702,Safflower,Tulare Lake,145.8300506,565.3467595,1.069333333,2.392307778,0.396694215,0.424242424,0.112947658,0.74,0.17,212.2655769,227.006242,60.43672676,50,119.61538890000001,483.99486143988435,4.7761077560451275,483.99486143988435,481.0731145,2.921746895,-4.882352941,0.054160282919232125,0.9457796533441425,4.7434951005940684e-05,1.2628785619671417e-05,0.6158239893528468,0.009266618,92.71039386931339,145.8329032746675,348.8771221953142,-0.002852675,-0.006757879,1.9561638055883534e-05,1.937074481477586e-05,GOOD,593.6140975,436.1487059
702,Tomato Processing,Tulare Lake,63710.96234,95.74700826,53.694,2.220206136,0.124471553,0.533148968,0.188806686,0.74,0.17,657.2463564,2815.18314,996.9547547,50,111.0103068,5029.183128,43.77231718,5029.183128,481.0731145,4548.110013,-4.882352941,0.47979032016636447,0.5201408060716799,5.086181527273779e-05,1.8011946682769923e-05,46.403794767367316,2.1210656717751775e-05,55514226.94011848,63710.963351418395,141451.4434728982,-0.001011418,0.026044834725325927,1.587510782773537e-08,1.8412558606936808e-07,GOOD,100.5343587,4984.779005
702,Truck Crops,Tulare Lake,6982.061246,4216.43542,4.6689375,1.84535452,0.139554281,0.396137579,0.419814805,0.33,0.17,7441.94487,27484.23099,27982.75263,50,92.26772600000001,19593.050216101252,201.11758968220127,19593.050216101252,481.0731145,19111.9771,-4.882352941,0.9142384617389189,0.085723465,1.848418838924322e-05,1.9588992197615785e-05,4.588427630941935,0.000434013,2126975.547,6982.061260365365,12884.375786210036,-1.44E-05,0.002493013,2.057467648301892e-09,1.9349112875811832e-07,GOOD,4427.257191,19556.14313
702,Vineyard,Tulare Lake,33670.65075,1361.351528,11.57853123,4.00891598,0.302297005,0.200476183,0.304083218,0.13,0.17,2773.231975,2743.166444,4105.247296,50,200.44579900000002,15561.198526550219,74.59210035388271,15561.198526550219,481.0731145,15080.12541,-4.882352941,0.081118921,0.9188784491555204,1.0450413344640787e-06,1.5851236150423483e-06,6.940039954,0.000228457,30121.85666428686,33670.65074842413,134982.78308910746,1.5758705558255315e-06,0.026759566535474733,4.680249774577141e-11,1.9824425469787037e-07,GOOD,1429.419104,15481.02021
703,Alfalfa,Tulare Lake,37507.88404,274.6972605,8.035,4.524530937,0.306290873,0.200481491,0.157957374,1.86,0.17,739.7198673,484.1807412,381.4811931,50,226.22654684999998,1980.301212,9.264737347035604,1980.301212,479.4180054,1500.883206,-4.882352941,0.005484342,0.9945146653903624,5.551372884636499e-07,4.3738715159095976e-07,2.8284601754555156,1.4333903987460193e-05,61175759.40747197,37507.88322136262,169705.5587,0.000818637,0.022989534510998055,2.1825741314808156e-08,1.3546716777339847e-07,GOOD,288.4321235,1889.810593
703,Almonds & Pistachios,Tulare Lake,269742.4377,4828.718951,1.303,3.767767793,0.287448101,0.299096541,0.094248449,0.4,0.17,2039.310074,2110.873995,639.9084906,50,188.3883897,6102.7516104119995,31.693215109528854,6102.7516104119995,479.4180054,5623.333605,-4.882352941,0.047501662,0.9524952767529293,2.3279521202211285e-06,7.335620664269163e-07,0.7024552589917153,9.268100419483975e-06,49806854.211261675,269742.4378,1016326.762605649,-9.80E-05,0.10656572005245835,3.6313902366960313e-10,1.0485378600621219e-07,GOOD,5070.154899,6027.396255
703,Citrus & Subtropical,Tulare Lake,1247.808329,740.3900908,17.6092,3.608433712,0.183365181,0.131883505,0.371008972,0.13,0.17,2549.235389,1743.692937,5418.931559,50,180.4216856,12856.56924365736,68.56041315880488,12856.56924365736,479.4180054,12377.15124,-4.882352941,0.11930025511336015,0.8806950784516054,1.2237721507472987e-06,3.4426628835121134e-06,11.425126429288076,0.006164655,916.2027273344447,1247.8083291296969,4502.633189903546,-1.30E-07,0.000450574,1.0393976167360582e-10,1.0006908776599063e-07,GOOD,777.4095953,12784.40057
703,Corn,Tulare Lake,69173.71773,74.07582338,23.758,2.280437339,0.234536008,0.556552162,0.088672787,0.3,0.17,423.9938724,1022.014707,159.5840787,50,114.021867,1644.991784,14.587164639953922,1644.991784,479.4180054,1165.573779,-4.882352941,0.20493843667926753,0.7949811905533204,6.932719749663913e-05,1.1045569915379134e-05,17.410459897853432,4.818785866539738e-05,863060.5138058937,69173.71861577497,157746.3136062585,-0.000885775,0.015182679839199409,1.2805079625656957e-08,9.624743698164634e-08,GOOD,77.77961455,1599.383037
703,Cotton,Tulare Lake,88084.51718,3672.319284,0.832,3.749301711,0.148539114,0.445240339,0.078228087,0.68,0.17,378.6944542,1135.122209,199.4393382,50,187.4650856,2867.2325511980002,15.466784374683872,2867.2325511980002,479.4180054,2387.814546,-4.882352941,0.023549674,0.9764460272762578,3.6567391227728095e-06,6.424838029614721e-07,0.3911317081300415,1.669519550511905e-05,32867581.157081746,88084.51732196711,330255.39560711995,-0.000141967,0.035368463,1.6117147670549967e-09,1.070942659801537e-07,GOOD,3855.935248,2792.246517
703,Cucurbits,Tulare Lake,574.7683489,595.9977966,15.57477778,2.442132231,0.087908733,0.228781824,0.653570009,0.05,0.17,920.9338517,2396.72349,6846.813993,50,122.1066116,9159.456367298639,71.82915599877593,9159.456367298639,479.4180054,8680.038362,-4.882352941,0.4895642342666251,0.5103886053194437,1.2228053613296916e-05,3.493236031764021e-05,13.491969413907398,0.034796627,0.000514161,574.7683490487266,1403.6601804043169,-1.49E-07,0.000129803,2.5875920154779503e-10,9.247467182404844e-08,GOOD,625.7976864,9110.613723
