g,basin,i,p,y,xland,xlandsc,difflandsc,xwater,xwatersc,grev,gross_revenue,revdiff,iterations,statussc,lambdawater,HR_Region,IMPLAN_category,crop_class
WWS01,WWS,Cotton,2858.852174,0.790424805,70.740661,12.76639725914014,57.97426374085986,258.3213137752469,46.50208038243196,159853.2143952124,28848.325832292976,131004.88856291941,3,Good,143.17356604007892,Tulare Lake,Other field and grain,Field and grain
WWS01,WWS,Field and Grain,223.9885826,2.362115685,623.19135,4.414531535008035e-08,623.1913499558548,996.0675075422697,1.6914085228967276e-07,329722.40703607217,2.3356710000218965e-05,329722.40701271547,3,Good,143.17356604007892,Tulare Lake,Other field and grain,Field and grain
WWS01,WWS,Grapes Table,1745.214488,11.85729761,5473.17923,5396.097387909046,77.08184209095361,20971.398418107725,20624.35617074738,113259385.33260398,111664290.10757035,1595095.225033611,3,Good,143.17356604007892,Tulare Lake,Trees and Vine,Trees and vines
WWS01,WWS,Grapes Wine,361.6777551,11.83919792,8209.768845,7957.99458766084,251.7742573391606,31457.09762716159,30416.151337137497,35154021.057736926,34075930.101535715,1078090.9562012032,3,Good,143.17356604007892,Tulare Lake,Trees and Vine,Trees and vines
WWS01,WWS,Onions and Garlic,426.9855608,22.97465084,554.515739,514.0662887533064,40.44945024669369,1910.306720855,1766.530951264859,5439712.991122273,5042910.187314582,396802.80380769074,3,Good,143.17356604007892,Tulare Lake,Vegetables and non-tree fruits,Vegetables
WWS01,WWS,Orchards,1503.259449,11.50880315,552.5905846,543.4070242197744,9.183560380225686,2375.91215369951,2330.5855328099556,9560213.366296532,9401331.18635353,158882.17994299904,3,Good,143.17356604007892,Tulare Lake,Trees and Vine,Trees and vines
WWS01,WWS,Potatoes,316.2258,23.4875,1346.223332,1257.4484520813457,88.77487991865428,3024.5150863420745,2818.00482586187,9998876.546421837,9339514.133343374,659362.4130784627,3,Good,143.17356604007892,Tulare Lake,Vegetables and non-tree fruits,Vegetables
WWS01,WWS,Subtropical,654.5088042,14.79755688,1632.743973,1598.2230687647245,34.520904235275566,6834.069354476168,6672.853459562886,15813339.690209845,15479000.201525286,334339.4886845611,3,Good,143.17356604007892,Tulare Lake,Trees and Vine,Trees and vines
WWS01,WWS,Tomatoes Processing,75.98456236,53.94007231,171.6998534,85.5801294129881,86.1197239870119,429.24963349999996,213.41544567639596,703731.2148673646,350759.8128229293,352971.40204443526,3,Good,143.17356604007892,Tulare Lake,Vegetables and non-tree fruits,Vegetables
WWS01,WWS,Truck,923.9057692,21.11899336,4719.178603,4674.773446337923,44.40515666207739,8061.930111885274,7966.1060447717155,92080423.21435438,91213991.58242919,866431.6319252104,3,Good,143.17356604007892,Tulare Lake,Vegetables and non-tree fruits,Vegetables
WWS01,WWS,Almonds,5115.183836,1.143761761,7267.156633,6643.3277011980845,623.8289318019151,34319.03050334129,31294.575556517004,42516875.390625976,38867131.99056662,3649743.4000593573,3,Good,143.17356604007892,Tulare Lake,Trees and Vine,Trees and vines
WWS01,WWS,Berries,6318.852028,4.903289478,525.076722,515.3821427289682,9.694579271031785,1685.9630125423419,1650.6976922682063,16268536.43756627,15968167.730462063,300368.70710420795,3,Good,143.17356604007892,Tulare Lake,Vegetables and non-tree fruits,Vegetables
WWS01,WWS,Lettuce,479.2433265,17.02508876,1441.356093,1297.9185870726324,143.43750592736774,3707.3413672289144,3330.0567961064357,11760255.22666641,10589925.6412332,1170329.5854332075,3,Good,143.17356604007892,Tulare Lake,Vegetables and non-tree fruits,Vegetables
WWS01,WWS,Pistachios,4379.7619,1.466522812,1726.959204,1628.4443549347557,98.51484906524433,7231.285667925769,6801.728039968922,11092294.7800713,10459531.861575674,632762.9184956253,3,Good,143.17356604007892,Tulare Lake,Trees and Vine,Trees and vines
WYC01-FULL,WYC,Alfalfa,187.2098036,5.87624882,76.295716,76.12760530730402,0.16811069269597567,265.50909168,264.2617541010593,83932.26007451185,83747.32294933086,184.9371251809789,2,Good,20.98198298501817,Sacramento River,Alfalfa and Pasture,Alfalfa and pasture
WYC01-FULL,WYC,Field and Grain,173.2298426,2.485487486,1479.145114,1493.9365798630527,14.791465863052736,1315.206531024715,1325.037698403941,636861.6166221863,643230.2391275746,-6368.622505388339,2,Good,20.98198298501817,Sacramento River,Other field and grain,Field and grain
WYC01-FULL,WYC,Orchards,2061.666385,2.066393172,1247.809144,1248.8960286939346,1.0868846939345076,3634.241932012479,3628.31392722077,5315933.1621732,5320563.522846327,-4630.360673125833,2,Good,20.98198298501817,Sacramento River,Trees and Vine,Trees and vines
WYC01-FULL,WYC,Pasture,215.0,3.5,1753.738535,1745.1904876225647,8.548047377435296,6922.8828669125,6871.916532986218,1319688.2475875,1313255.84193598,6432.405651520006,2,Good,20.98198298501817,Sacramento River,Alfalfa and Pasture,Alfalfa and pasture
WYC01-FULL,WYC,Rice,370.9204663,4.450435008,1458.538538,1439.2891419753482,19.249396024651787,6563.423421,6460.60907187628,2407693.3262187666,2375917.2427387587,31776.08348000748,2,Good,20.98198298501817,Sacramento River,Corn,Field and grain
WYC01-FULL,WYC,Subtropical,942.1801854,4.535541375,1707.241767,1710.2947628900301,3.052995890030161,3744.0862842979673,3741.4047010083655,7295551.4858402265,7308597.844670185,-13046.358829958364,2,Good,20.98198298501817,Sacramento River,Trees and Vine,Trees and vines
WYC01-FULL,WYC,Truck,742.4217034,17.44810947,71.448945,71.4972765320632,0.04833153206320162,201.9623512238163,201.59371935865093,925539.2844237568,926165.364089466,-626.0796657092869,2,Good,20.98198298501817,Sacramento River,Vegetables and non-tree fruits,Vegetables
WYC01-FULL,WYC,Almonds,5165.974452,0.856578131,1034.900582,1034.7184293636749,0.1821526363250996,3433.249754388083,3424.0638213407024,4579497.936130249,4578691.899650398,806.036479851231,2,Good,20.98198298501817,Sacramento River,Trees and Vine,Trees and vines
WYC01-FULL,WYC,Walnuts,1949.323208,2.037882063,4743.942485,4743.340942302323,0.6015426976764502,16011.548370801213,15969.49411561875,18845267.880109053,18842878.257276382,2389.622832670808,2,Good,20.98198298501817,Sacramento River,Trees and Vine,Trees and vines
YLO01-SE-IDs,YLO,Alfalfa,187.2098036,5.87624882,3349.419348,3148.2570594534445,201.16228854655537,13073.900187243526,12257.974856837032,3684667.377850388,3463370.47673115,221296.90111923823,2,Good,45.3124551265339,Sacramento River,Alfalfa and Pasture,Alfalfa and pasture
YLO01-SE-IDs,YLO,Corn,166.7194068,5.454093572,435.499507,407.24555416299233,28.25395283700766,908.7423047518331,847.661250573543,396001.11489163485,370309.7038941232,25691.410997511703,2,Good,45.3124551265339,Sacramento River,Corn,Corn
YLO01-SE-IDs,YLO,Cucurbits,161.7514,13.41,1022.613098,1004.6417598758219,17.971338124178146,2433.81917324,2385.06974638472,2218136.0344844167,2179154.651633849,38981.382850567345,2,Good,45.3124551265339,Sacramento River,Vegetables and non-tree fruits,Vegetables
YLO01-SE-IDs,YLO,Field and Grain,173.2298426,2.485487486,7213.408274,7285.542429064223,72.1341550642228,6756.559085717803,6807.06435980464,3105809.437663798,3136867.5631803973,-31058.125516599976,2,Good,45.3124551265339,Sacramento River,Other field and grain,Field and grain
YLO01-SE-IDs,YLO,Grapes Wine,730.6198687,7.837965954,9563.735814,9546.465733976313,17.270080023687115,23526.790102439998,23425.594707264034,54767437.56718023,54668539.181876354,98898.3853038773,2,Good,45.3124551265339,Sacramento River,Trees and Vine,Trees and vines
YLO01-SE-IDs,YLO,Orchards,2061.666385,2.066393172,150.236562,148.25172541590183,1.9848365840981614,568.3949928499211,559.4834748120535,640039.8057242399,631583.9784291467,8455.827295093099,2,Good,45.3124551265339,Sacramento River,Trees and Vine,Trees and vines
YLO01-SE-IDs,YLO,Pasture,215.0,3.5,10057.53895,9656.72410844161,400.814841558391,40431.306579,38722.98045161768,7568298.059875,7266684.891602311,301613.16827268805,2,Good,45.3124551265339,Sacramento River,Alfalfa and Pasture,Alfalfa and pasture
YLO01-SE-IDs,YLO,Rice,370.9204663,4.450435008,1967.324499,1806.5189829813933,160.8055160186068,8852.9602455,8109.012003969777,3247575.530807797,2982124.63071155,265450.900096247,2,Good,45.3124551265339,Sacramento River,Corn,Field and grain
YLO01-SE-IDs,YLO,Safflower,429.9064999,1.059039203,3416.014316,3450.174493141719,34.16017714171903,3632.3618882079954,3659.5137929729567,1555269.7691562653,1570822.4823192914,-15552.71316302591,2,Good,45.3124551265339,Sacramento River,Other field and grain,Field and grain
YLO01-SE-IDs,YLO,Subtropical,942.1801854,4.535541375,63.059167,62.62311040740024,0.4360565925997619,208.72584277,206.76428734448095,269470.5626322092,267607.16321008647,1863.3994221227476,2,Good,45.3124551265339,Sacramento River,Trees and Vine,Trees and vines
YLO01-SE-IDs,YLO,Sunflowers,3239.762235,0.609912532,131.487665,127.0806993186474,4.406965681352588,290.14944747716254,279.7236787524939,259815.89018969215,251107.85121481153,8708.03897488062,2,Good,45.3124551265339,Sacramento River,Other field and grain,Field and grain
YLO01-SE-IDs,YLO,Tomatoes Processing,77.35725946,46.64298896,2436.673212,2210.3709116587893,226.30230034121087,6928.274165307776,6269.109175695659,8791940.440187147,7975402.409449658,816538.0307374885,2,Good,45.3124551265339,Sacramento River,Vegetables and non-tree fruits,Vegetables
YLO01-SE-IDs,YLO,Truck,742.4217034,17.44810947,158.273328,157.719523712349,0.5538042876509905,400.43151983999996,398.03281522670886,2050249.765626162,2043075.8651003628,7173.900525799487,2,Good,45.3124551265339,Sacramento River,Vegetables and non-tree fruits,Vegetables
YLO01-SE-IDs,YLO,Almonds,5165.974452,0.856578131,188.652902,185.68280447962738,2.970097520372633,686.0729605478766,673.5834378053195,834800.5502947742,821657.6883607648,13142.861934009474,2,Good,45.3124551265339,Sacramento River,Trees and Vine,Trees and vines
YLO01-SE-IDs,YLO,Walnuts,1949.323208,2.037882063,83.41236,82.97783168347638,0.43452831652362534,296.07371645008254,293.7950190329216,331354.8327540682,329628.6730140897,1726.1597399784368,2,Good,45.3124551265339,Sacramento River,Trees and Vine,Trees and vines
YLO02-NE-IDs,YLO,Alfalfa,187.2098036,5.87624882,694.889143,572.4695355224379,122.41960747756207,2267.6549030917035,1863.4885017052,764441.5614794238,629768.8056326028,134672.755846821,3,Good,103.99311360619149,Sacramento River,Alfalfa and Pasture,Alfalfa and pasture
YLO02-NE-IDs,YLO,Corn,166.7194068,5.454093572,155.745859,8.516335001405878e-07,155.7458581483665,396.632787638582,2.3977148824044603e-06,141620.2149770869,0.0007743931051906749,141620.2142026938,3,Good,103.99311360619149,Sacramento River,Corn,Corn
YLO02-NE-IDs,YLO,Cucurbits,161.7514,13.41,1071.608793,1.2688643205888215e-06,1071.6087917311359,2303.95890495,2.954504295102673e-06,2324411.923994007,0.002752276181357548,2324411.921241731,3,Good,103.99311360619149,Sacramento River,Vegetables and non-tree fruits,Vegetables
YLO02-NE-IDs,YLO,Field and Grain,173.2298426,2.485487486,1152.642527,1086.1684366708885,66.4740903291115,1106.53682592,1040.1148843305532,496282.46490810637,467661.34029376565,28621.12461434066,3,Good,103.99311360619149,Sacramento River,Other field and grain,Field and grain
YLO02-NE-IDs,YLO,Pasture,215.0,3.5,369.822391,175.87414906875338,193.9482419312466,1463.2639271799408,694.1356880440806,278291.3492275,132345.2971742369,145946.05205326306,3,Good,103.99311360619149,Sacramento River,Alfalfa and Pasture,Alfalfa and pasture
YLO02-NE-IDs,YLO,Rice,370.9204663,4.450435008,14782.80007,2556.053214068122,12226.746855931877,66522.600315,11473.48375014963,24402817.028181475,4219423.8305219505,20183393.197659522,3,Good,103.99311360619149,Sacramento River,Corn,Field and grain
YLO02-NE-IDs,YLO,Safflower,429.9064999,1.059039203,881.86104,2.0647107052731368e-07,881.8610397935289,1784.2988373060464,6.826101004281565e-07,401500.60545258684,9.400376710729866e-05,401500.60535858304,3,Good,103.99311360619149,Sacramento River,Other field and grain,Field and grain
YLO02-NE-IDs,YLO,Sunflowers,3239.762235,0.609912532,2376.610057,1930.528368751182,446.08168824881795,5303.801444663869,4297.525027975265,4696113.9479755005,3814669.2061460107,881444.7418294894,3,Good,103.99311360619149,Sacramento River,Other field and grain,Field and grain
YLO02-NE-IDs,YLO,Tomatoes Processing,77.35725946,46.64298896,3635.3302,2758.5260712545387,876.8041287454612,7694.7822578784435,5824.282926605662,13116903.178239407,9953241.494072512,3163661.6841668934,3,Good,103.99311360619149,Sacramento River,Vegetables and non-tree fruits,Vegetables
YLO02-NE-IDs,YLO,Walnuts,1949.323208,2.037882063,724.001763,712.4815061774112,11.520256822588749,2380.1211704781845,2336.393231809673,2876090.3431160017,2830326.228868032,45764.11424796982,3,Good,103.99311360619149,Sacramento River,Trees and Vine,Trees and vines
YLO03-CC-WAs,YLO,Alfalfa,187.2098036,5.87624882,19704.07943,16532.26525906841,3171.8141709315933,69161.3187993,57883.179852950256,21676288.07949845,18187002.627315886,3489285.452182565,2,Good,91.00596046271802,Sacramento River,Alfalfa and Pasture,Alfalfa and pasture
YLO03-CC-WAs,YLO,Beans Dry,1054.225767,1.083582552,1803.026316,667.092094682705,1135.934221317295,3615.06776358,1334.175837472752,2059670.2483594671,762046.4150417671,1297623.8333177003,2,Good,91.00596046271802,Sacramento River,Other field and grain,Field and grain
YLO03-CC-WAs,YLO,Corn,166.7194068,5.454093572,5673.731706,2405.9274403269387,3267.804265673061,13077.95158233,5531.798537861,5159142.651272892,2187717.628616845,2971425.0226560473,2,Good,91.00596046271802,Sacramento River,Corn,Corn
YLO03-CC-WAs,YLO,Cucurbits,161.7514,13.41,3394.808131,2903.6422701392103,491.1658608607895,7366.733644269999,6285.151404135358,7363631.719815693,6298250.592765161,1065381.127050533,2,Good,91.00596046271802,Sacramento River,Vegetables and non-tree fruits,Vegetables
YLO03-CC-WAs,YLO,Field and Grain,173.2298426,2.485487486,32313.06143,31324.866317485274,988.195112514728,30751.263471654354,29736.303731626936,13912731.310500624,13487253.424025806,425477.886474818,2,Good,91.00596046271802,Sacramento River,Other field and grain,Field and grain
YLO03-CC-WAs,YLO,Grapes Wine,730.6198687,7.837965954,11642.14669,11591.672391344016,50.47429865598315,22585.7645786,22431.624603893415,66669610.536413446,66380565.7474156,289044.78899785876,2,Good,91.00596046271802,Sacramento River,Trees and Vine,Trees and vines
YLO03-CC-WAs,YLO,Onions and Garlic,341.1902836,26.35761844,256.517987,249.0199658672602,7.498021132739808,734.0689728838394,710.8305983924598,2306856.845590782,2239427.416642218,67429.42894856399,2,Good,91.00596046271802,Sacramento River,Vegetables and non-tree fruits,Vegetables
YLO03-CC-WAs,YLO,Orchards,2061.666385,2.066393172,3208.71769,3109.9634809735207,98.7542090264792,10468.879415085074,10121.313527435432,13669821.910138836,13249107.911373617,420713.998765219,2,Good,91.00596046271802,Sacramento River,Trees and Vine,Trees and vines
YLO03-CC-WAs,YLO,Pasture,215.0,3.5,7594.949905,6050.953656725574,1543.9962482744268,29822.83662949832,23700.67759545098,5715199.803512501,4553342.626685994,1161857.176826506,2,Good,91.00596046271802,Sacramento River,Alfalfa and Pasture,Alfalfa and pasture
YLO03-CC-WAs,YLO,Rice,370.9204663,4.450435008,16624.05958,10518.513254619771,6105.54632538023,74808.26811,47214.97589962502,27442289.8419357,17363513.89084219,10078775.951093514,2,Good,91.00596046271802,Sacramento River,Corn,Field and grain
YLO03-CC-WAs,YLO,Safflower,429.9064999,1.059039203,5052.011037,449.11871853983615,4602.8923184601645,7855.877162535,696.6336514450521,2300119.177629903,204478.2899285744,2095640.8877013286,2,Good,91.00596046271802,Sacramento River,Other field and grain,Field and grain
YLO03-CC-WAs,YLO,Subtropical,942.1801854,4.535541375,4497.98507,4434.308644810874,63.67642518912544,11544.192251780032,11352.313072596335,19221227.066386346,18949118.776054483,272108.29033185914,2,Good,91.00596046271802,Sacramento River,Trees and Vine,Trees and vines
YLO03-CC-WAs,YLO,Sunflowers,3239.762235,0.609912532,19443.74284,16760.727591269566,2683.015248730433,41220.7348208,35443.910282918936,38420283.41285133,33118721.511653867,5301561.901197467,2,Good,91.00596046271802,Sacramento River,Other field and grain,Field and grain
YLO03-CC-WAs,YLO,Tomatoes Processing,77.35725946,46.64298896,27976.56978,20471.018897385737,7505.550882614265,71666.64626242552,52308.82640909977,100944326.06521371,73862994.02373901,27081332.0414747,2,Good,91.00596046271802,Sacramento River,Vegetables and non-tree fruits,Vegetables
YLO03-CC-WAs,YLO,Truck,742.4217034,17.44810947,3030.838443,2993.2664112747816,37.572031725218494,7753.8950156647215,7638.6287251412905,39261042.18527276,38774339.52846929,486702.65680347383,2,Good,91.00596046271802,Sacramento River,Vegetables and non-tree fruits,Vegetables
YLO03-CC-WAs,YLO,Almonds,5165.974452,0.856578131,41535.67786,39757.599074934034,1778.078785065969,147661.52438709408,140987.00826178107,183797897.44445315,175929790.81845206,7868106.62600109,2,Good,91.00596046271802,Sacramento River,Trees and Vine,Trees and vines
YLO03-CC-WAs,YLO,Pistachios,3834.493456,1.253131426,5119.114168,4913.330488640125,205.78367935987535,20732.213886748134,19849.050771301085,24597979.63999849,23609163.49153665,988816.1484618373,2,Good,91.00596046271802,Sacramento River,Trees and Vine,Trees and vines
YLO03-CC-WAs,YLO,Walnuts,1949.323208,2.037882063,18365.02358,18098.101051788715,266.9225282112857,64368.04215330176,63273.91665942704,72954887.22385289,71894539.93606792,1060347.2877849787,2,Good,91.00596046271802,Sacramento River,Trees and Vine,Trees and vines
