g,i,hr,xland,p,y,xwater,omegaland,omegawater_unit,omegasupply,omegalabor,theta,omegawater,CS_land,CS_labor,CS_supply,mprof_init,f_adjustment,mprof,sigma,lambdaland,lambdacrop,rho,betaland,betawater,betasupply,betalabor,tau,gamma,delta,xlandcalib,xwatercalib,diffland,diffwater,percdiffland,percdiffwater,status,pc,pimarginal
18,Walnuts,Tulare Lake,43380.90748,1793.152974,1.862011475,3.425917313,854.5630698,171.2958657,299.4355442,912.0012941,0.13,50,0.25594369,0.273146576,0.089681664,1101.57564,1.421304047,1101.57564,0.17,79.8460651,1021.729575,-4.882352941,0.026757538,0.956671517,0.004095905,0.01247504,0.989582614,0.00017732,5034.018979,43380.9071,148619.3926,0.000384297,0.009365885,8.86E-09,6.30E-08,GOOD,1793.152974,686.0260341
18,Tomatoes,Tulare Lake,397.2507949,97.3922824,54.70338716,2.220206136,168.9385059,111.0103068,1803.712469,1201.075867,0.74,50,0.031709536,0.225440365,0.338554465,2042.950582,1.544716696,2042.950582,0.17,79.8460651,1963.104517,-4.882352941,0.207320202,0.511041207,0.169061838,0.112576753,47.45087378,0.003401759,168335.3808,397.2507796,881.9785753,1.53E-05,7.71E-05,3.85E-08,8.74E-08,GOOD,97.3922824,1907.495124
19A,Alfalfa,Tulare Lake,520.2684249,279.620574,8.447932227,4.524530937,665.8443229,45.24530937,356.4707563,440.2816103,1.86,10,0.281872792,0.186385019,0.150905255,854.3736596,1.49201919,854.3736596,0.17,79.8460651,774.5275945,-4.882352941,0.020502345,0.968752293,0.004807525,0.005937836,4.170426326,0.001033379,859319.411,520.2682065,2353.968148,0.000218401,0.002436212,4.20E-07,1.03E-06,GOOD,279.620574,694.9051669
19A,Almonds,Tulare Lake,28119.1605,4875.001978,1.131453803,4.141037405,1199.972919,207.0518702,516.3560009,1661.846397,0.4,50,0.217550368,0.301286212,0.093613311,1930.61234,1.465229462,1930.61234,0.17,79.8460651,1850.766275,-4.882352941,0.01431943,0.97571738,0.002361834,0.007601356,0.532497484,8.89E-05,2890358.235,28119.15932,116442.4758,0.001183274,0.019655424,4.21E-08,1.69E-07,GOOD,4875.001978,1280.254671
19A,Cotton,Tulare Lake,185.9464796,3710.758752,0.813814056,3.749301711,448.5684623,187.4650856,236.2384677,1344.566888,0.68,50,0.148539114,0.445240339,0.078228087,803.0287273,1.297371859,803.0287273,0.17,79.8460651,723.1826622,-4.882352941,0.01028231,0.976730819,0.001940782,0.011046089,0.381690361,0.007908664,36365.79589,185.9464477,697.1692473,3.19E-05,0.000206797,1.71E-07,2.97E-07,GOOD,3710.758752,287.6306468
19A,Field and Grain,Tulare Lake,11177.24182,289.315121,2.652255461,3.261387025,145.2774368,81.53467562,86.9874648,373.6919673,0.74,25,0.189326621,0.486998112,0.113362702,79.8460651,1.06299158,79.8460651,0.17,79.8460651,0,-4.882352941,0.008379855,0.974472106,0.003237966,0.013910073,1.280365197,0.000120902,482061.8549,11177.23088,36453.26582,0.010940669,0.045625978,9.79E-07,1.25E-06,GOOD,289.315121,-104.5353924
19A,Grapes,Tulare Lake,422.0635852,1422.002244,11.72196241,4.00891598,2204.421502,200.445799,7245.758441,5033.018762,0.13,50,0.132249498,0.30194507,0.434693599,1985.012347,1.081128822,1985.012347,0.17,79.8460651,1905.166282,-4.882352941,0.021735984,0.9145582,0.037593072,0.026112744,7.100059424,0.018225471,104.8937929,422.0635809,1692.017228,4.25E-06,0.00022283,1.01E-08,1.32E-07,GOOD,1422.002244,1381.887779
19A,Onions and Garlic,Tulare Lake,4.56107042,2408.610949,10.63434095,1.253629891,4112.522919,62.68149455,7170.237318,10684.66197,0.41,50,0.160557684,0.417141646,0.279934415,3583.886346,1.107315543,3583.886346,0.17,79.8460651,3504.040281,-4.882352941,0.299002342,0.007342148,0.278560777,0.415094733,10.62363202,0.534748242,1255.69439,4.561070365,5.717896547,5.48E-08,-2.33E-06,1.20E-08,4.08E-07,GOOD,2408.610949,3567.988445
19A,Orchards,Tulare Lake,6034.681968,2277.681025,7.763328774,3.502172688,2519.675644,175.1086344,6112.909401,6436.827012,0.13,50,0.142496355,0.364024786,0.345706127,2437.865948,1.104683353,2437.865948,0.17,79.8460651,2358.019883,-4.882352941,0.051048113,0.819726473,0.062945007,0.066280407,5.476887004,0.001274683,1774.750562,6034.68192,21134.4956,4.85E-05,0.002770648,8.04E-09,1.31E-07,GOOD,2277.681025,1999.713906
19A,Pasture,Tulare Lake,14.28704366,242.4206904,4.903405501,4.768194291,225.050083,47.68194291,134.7527641,578.8882988,0.51,10,0.189326621,0.486998112,0.113362702,202.3138581,1.147722722,202.3138581,0.17,79.8460651,122.467793,-4.882352941,0.004319593,0.988467259,0.001362017,0.00585113,1.982375428,0.137242131,438.2809719,14.28703766,68.12334425,6.00E-06,5.58E-05,4.20E-07,8.19E-07,GOOD,242.4206904,22.639033
19A,Pistachios,Tulare Lake,47130.69976,5088.640658,1.460333567,3.820163692,1937.377826,191.0081846,386.8138231,1917.69532,0.4,50,0.260711671,0.258063009,0.052053284,2998.21761,1.596530034,2998.21761,0.17,79.8460651,2918.371544,-4.882352941,0.035260819,0.948275335,0.00276347,0.013700375,0.800403283,5.30E-05,7637781.471,47130.69855,180046.9608,0.001214003,0.027177632,2.58E-08,1.51E-07,GOOD,5088.640658,2459.543262
19A,Subtropical,Tulare Lake,3712.349653,1157.720607,15.10914155,3.608433712,3535.76379,180.4216856,7560.067345,2801.501829,0.13,50,0.202134149,0.160157528,0.432197361,3414.409877,1.183370838,3414.409877,0.17,79.8460651,3334.563812,-4.882352941,0.061932082,0.845737341,0.067366764,0.024963814,10.32528883,0.002072086,1530.597851,3712.349631,13395.76591,2.15E-05,0.001725768,5.80E-09,1.29E-07,GOOD,1157.720607,2943.79187
19A,Truck,Tulare Lake,700.9283807,1282.087936,19.71342086,1.84535452,1338.105955,92.267726,7420.976145,6020.132457,0.41,50,0.052943262,0.238191489,0.293617021,10402.85678,1.618587754,10402.85678,0.17,79.8460651,10323.01071,-4.882352941,0.43454107,0.067994298,0.274655408,0.222809224,19.44570323,0.003479706,294378.6961,700.9283747,1293.461189,6.05E-06,0.000166416,8.62E-09,1.29E-07,GOOD,1282.087936,10324.85784
19B,Alfalfa,Tulare Lake,14431.43888,279.620574,8.447932227,4.524530937,665.8443229,45.24530937,356.4707563,440.2816103,1.86,10,0.281872792,0.186385019,0.150905255,854.3736596,1.49201919,854.3736596,0.17,79.8460651,774.5275945,-4.882352941,0.020502345,0.968752293,0.004807525,0.005937836,4.170426326,3.73E-05,23836187.18,14431.43365,65295.43513,0.005233305,0.05655168,3.63E-07,8.66E-07,GOOD,279.620574,694.9051669
19B,Almonds,Tulare Lake,52342.85333,4875.001978,1.131453803,4.141037405,1199.972919,207.0518702,516.3560009,1661.846397,0.4,50,0.217550368,0.301286212,0.093613311,1930.61234,1.465229462,1930.61234,0.17,79.8460651,1850.766275,-4.882352941,0.01431943,0.97571738,0.002361834,0.007601356,0.532497484,4.78E-05,5380302.772,52342.85142,216753.6834,0.001907681,0.030149329,3.64E-08,1.39E-07,GOOD,4875.001978,1280.254671
19B,Beans Dry,Tulare Lake,76.39036342,1326.519215,1.43231235,1.919782133,161.8168882,95.98910665,134.9933596,957.6035242,1.68,50,0.085167238,0.504004546,0.071049516,549.5869755,1.339980961,549.5869755,0.17,79.8460651,469.7409104,-4.882352941,0.172577088,0.562373483,0.032747588,0.232301841,1.222194314,0.007792057,50344.89707,76.39032361,146.6527664,3.98E-05,8.84E-05,5.21E-07,6.03E-07,GOOD,1326.519215,461.2979102
19B,Corn,Tulare Lake,11185.12666,161.4386617,22.01452234,2.280437339,313.2553801,114.021867,310.929404,1985.508048,0.3,50,0.088141761,0.558669338,0.087487293,830.2803255,1.242698865,830.2803255,0.17,79.8460651,750.4342604,-4.882352941,0.116425873,0.649768804,0.031656403,0.20214892,17.87660128,0.000298015,136887.445,11185.12598,25506.97633,0.000678334,0.004147587,6.06E-08,1.63E-07,GOOD,161.4386617,684.2824696
19B,Cotton,Tulare Lake,9387.836899,3710.758752,0.813814056,3.749301711,448.5684623,187.4650856,236.2384677,1344.566888,0.68,50,0.148539114,0.445240339,0.078228087,803.0287273,1.297371859,803.0287273,0.17,79.8460651,723.1826622,-4.882352941,0.01028231,0.976730819,0.001940782,0.011046089,0.381690361,0.000156648,1835991.524,9387.835502,35197.82401,0.001396801,0.008941818,1.49E-07,2.54E-07,GOOD,3710.758752,287.6306468
19B,Cucurbits,Tulare Lake,174.7500419,654.3961754,16.06524008,2.442132231,492.5857332,122.1066116,6871.292169,2404.357717,0.05,50,0.046854775,0.228702604,0.653597591,622.6894345,1.01234223,622.6894345,0.17,79.8460651,542.8433694,-4.882352941,0.055931315,0.478892632,0.34459694,0.120579113,14.09118967,0.114449186,2.01E-05,174.7500401,426.7626656,1.85E-06,4.40E-05,1.06E-08,1.03E-07,GOOD,654.3961754,446.5955544
19B,Field and Grain,Tulare Lake,6828.305257,289.315121,2.652255461,3.261387025,145.2774368,81.53467562,86.9874648,373.6919673,0.74,25,0.189326621,0.486998112,0.113362702,79.8460651,1.06299158,79.8460651,0.17,79.8460651,0,-4.882352941,0.008379855,0.974472106,0.003237966,0.013910073,1.280365197,0.000197904,294497.1175,6828.299428,22269.72224,0.005828525,0.023926327,8.54E-07,1.07E-06,GOOD,289.315121,-104.5353924
19B,Grapes,Tulare Lake,10673.03349,1422.002244,11.72196241,4.00891598,2204.421502,200.445799,7245.758441,5033.018762,0.13,50,0.132249498,0.30194507,0.434693599,1985.012347,1.081128822,1985.012347,0.17,79.8460651,1905.166282,-4.882352941,0.021735984,0.9145582,0.037593072,0.026112744,7.100059424,0.000720724,2652.526784,10673.0334,42787.28986,9.32E-05,0.004649764,8.73E-09,1.09E-07,GOOD,1422.002244,1381.887779
19B,Lettuce,Tulare Lake,134.1802536,1008,18.9,2.300762612,1600,149.5495698,12500,929,0.25,65,0.083984211,0.048763332,0.656126648,3872.65043,1.195371133,3872.65043,0.17,79.8460651,3792.804365,-4.882352941,0.197977064,0.316219205,0.452196488,0.033607243,17.51259963,0.029810646,3362.392417,134.1802522,308.7168862,1.42E-06,2.45E-05,1.06E-08,7.94E-08,GOOD,1008,3678.121941
19B,Onions and Garlic,Tulare Lake,674.6755068,2408.610949,10.63434095,1.253629891,4112.522919,62.68149455,7170.237318,10684.66197,0.41,50,0.160557684,0.417141646,0.279934415,3583.886346,1.107315543,3583.886346,0.17,79.8460651,3504.040281,-4.882352941,0.299002342,0.007342148,0.278560777,0.415094733,10.62363202,0.003615107,185742.8566,674.6754996,845.7932923,7.24E-06,8.97E-05,1.07E-08,1.06E-07,GOOD,2408.610949,3567.988445
19B,Orchards,Tulare Lake,2696.703913,2277.681025,7.763328774,3.502172688,2519.675644,175.1086344,6112.909401,6436.827012,0.13,50,0.142496355,0.364024786,0.345706127,2437.865948,1.104683353,2437.865948,0.17,79.8460651,2358.019883,-4.882352941,0.051048113,0.819726473,0.062945007,0.066280407,5.476887004,0.002852485,793.0785433,2696.703894,9444.321786,1.89E-05,0.001005447,6.99E-09,1.06E-07,GOOD,2277.681025,1999.713906
19B,Pasture,Tulare Lake,208.6344674,242.4206904,4.903405501,4.768194291,225.050083,47.68194291,134.7527641,578.8882988,0.51,10,0.189326621,0.486998112,0.113362702,202.3138581,1.147722722,202.3138581,0.17,79.8460651,122.467793,-4.882352941,0.004319593,0.988467259,0.001362017,0.00585113,1.982375428,0.00939818,6400.240618,208.6343918,994.8088202,7.56E-05,0.000856166,3.62E-07,8.61E-07,GOOD,242.4206904,22.639033
19B,Pistachios,Tulare Lake,44641.05235,5088.640658,1.460333567,3.820163692,1937.377826,191.0081846,386.8138231,1917.69532,0.4,50,0.260711671,0.258063009,0.052053284,2998.21761,1.596530034,2998.21761,0.17,79.8460651,2918.371544,-4.882352941,0.035260819,0.948275335,0.00276347,0.013700375,0.800403283,5.60E-05,7234320.819,44641.05135,170536.1063,0.000998236,0.021105491,2.24E-08,1.24E-07,GOOD,5088.640658,2459.543262
19B,Potatoes,Tulare Lake,337.8563631,697.8686048,20.75531565,1.233512156,1479.227265,61.6756078,1543.541499,8971.834969,0.41,50,0.10212496,0.619410086,0.106565176,2428.203834,1.144195941,2428.203834,0.17,79.8460651,2348.357769,-4.882352941,0.267730538,0.01177374,0.10576084,0.614734883,20.72313242,0.007219116,47222.87828,337.856356,416.7498838,7.12E-06,4.70E-05,2.11E-08,1.13E-07,GOOD,697.8686048,2413.80183
19B,Subtropical,Tulare Lake,99.21953769,1157.720607,15.10914155,3.608433712,3535.76379,180.4216856,7560.067345,2801.501829,0.13,50,0.202134149,0.160157528,0.432197361,3414.409877,1.183370838,3414.409877,0.17,79.8460651,3334.563812,-4.882352941,0.061932082,0.845737341,0.067366764,0.024963814,10.32528883,0.077528155,40.90811086,99.21953719,358.0270903,5.01E-07,3.44E-05,5.05E-09,9.62E-08,GOOD,1157.720607,2943.79187
19B,Truck,Tulare Lake,1085.711032,1282.087936,19.71342086,1.84535452,1338.105955,92.267726,7420.976145,6020.132457,0.41,50,0.052943262,0.238191489,0.293617021,10402.85678,1.618587754,10402.85678,0.17,79.8460651,10323.01071,-4.882352941,0.43454107,0.067994298,0.274655408,0.222809224,19.44570323,0.002246477,455981.2483,1085.711024,2003.521549,8.29E-06,0.000210877,7.63E-09,1.05E-07,GOOD,1282.087936,10324.85784
19B,Walnuts,Tulare Lake,870.1131935,1793.152974,1.862011475,3.425917313,854.5630698,171.2958657,299.4355442,912.0012941,0.13,50,0.25594369,0.273146576,0.089681664,1101.57564,1.421304047,1101.57564,0.17,79.8460651,1021.729575,-4.882352941,0.026757538,0.956671517,0.004095905,0.01247504,0.989582614,0.008840583,100.9699101,870.1131782,2980.935494,1.53E-05,0.000359604,1.76E-08,1.21E-07,GOOD,1793.152974,686.0260341
19B,Tomatoes,Tulare Lake,907.769775,97.3922824,54.70338716,2.220206136,168.9385059,111.0103068,1803.712469,1201.075867,0.74,50,0.031709536,0.225440365,0.338554465,2042.950582,1.544716696,2042.950582,0.17,79.8460651,1963.104517,-4.882352941,0.207320202,0.511041207,0.169061838,0.112576753,47.45087378,0.00148865,384668.2566,907.7697053,2015.43567,6.97E-05,0.000354914,7.68E-08,1.76E-07,GOOD,97.3922824,1907.495124
2,Alfalfa,Sacramento River,2619.035362,280.6469987,5.962401488,3.537610105,471.6662224,35.37610105,252.5143029,311.8836593,1.86,10,0.281872792,0.186385019,0.150905255,601.889797,1.487388256,601.889797,0.17,62.62442621,539.2653708,-4.882352941,0.057933256,0.911609636,0.013626653,0.016830455,3.643555099,0.00020528,3054832.208,2619.035049,9265.122635,0.000312555,0.003327257,1.19E-07,3.59E-07,GOOD,280.6469987,512.1190455
2,Almonds,Sacramento River,44619.71975,4683.240486,0.738721068,3.971676207,752.6390797,198.5838104,323.8653982,1042.332314,0.4,50,0.217550367,0.301286212,0.093613311,1142.187811,1.421781248,1142.187811,0.17,62.62442621,1079.563385,-4.882352941,0.011138281,0.980830857,0.001903764,0.006127098,0.332646308,5.60E-05,2776004.49,44619.71904,177215.0675,0.00070608,0.011750409,1.58E-08,6.63E-08,GOOD,4683.240486,552.061027
2,Beans Dry,Sacramento River,284.6320574,1370.755748,1.280845402,2.293810917,149.5303492,114.6905459,124.7434966,884.8939851,1.68,50,0.085167237,0.504004546,0.071049516,481.8678203,1.312642142,481.8678203,0.17,62.62442621,419.2433941,-4.882352941,0.076566469,0.800999889,0.015127014,0.107306627,0.933034072,0.002091255,166489.8615,284.6320184,652.8920047,3.90E-05,0.000115921,1.37E-07,1.78E-07,GOOD,1370.755748,333.47994
2,Berries,Sacramento River,85.99700287,5808.7562,4.15,3.453441036,1090.53087,172.6720518,10044.6968,9336.946257,0.25,50,0.045238346,0.387323291,0.416682812,3461.492251,1.112065325,3461.492251,0.17,62.62442621,3398.867825,-4.882352941,0.046810867,0.75387742,0.103294943,0.096016769,3.118772009,0.046513249,1792.461581,85.99700255,296.9855697,3.20E-07,9.02E-06,3.72E-09,3.04E-08,GOOD,5808.7562,3037.851554
2,Corn,Sacramento River,2633.224008,229.087221,6.113531918,2.826875063,123.4453601,141.3437532,122.5287567,782.4343077,0.3,50,0.088141761,0.558669339,0.087487293,230.7798599,1.140275745,230.7798599,0.17,62.62442621,168.1554337,-4.882352941,0.014859243,0.947178848,0.005139907,0.032822003,3.421068354,0.001265875,9982.521782,2633.223877,7443.794525,0.000131413,0.000758761,4.99E-08,1.02E-07,GOOD,229.087221,-27.437518
2,Cucurbits,Sacramento River,305.2231259,202.6283347,12.01,1.97136542,111.9924863,96.81195395,1562.231795,546.6459553,0.05,50,0.046854775,0.228702604,0.653597591,73.83780655,0.98218172,115.8841095,0.17,62.62442621,53.2596833,-4.882352941,0.045157284,0.536935863,0.309580474,0.108326379,10.34510807,0.065525834,7.17E-06,305.1050449,601.3966367,0.118081042,0.309679035,0.000386868,0.000514668,GOOD,202.6283347,21.8443252
2,Field and Grain,Sacramento River,16716.28082,209.6613847,3.03361867,2.845649619,120.4179202,71.14124048,72.10238442,309.7467197,0.74,25,0.189326621,0.486998112,0.113362702,62.62442621,1.056394644,62.62442621,0.17,62.62442621,0,-4.882352941,0.01487795,0.954084795,0.005860587,0.025176667,1.653693583,8.08E-05,586190.1512,16716.27682,47568.66168,0.004000095,0.016469651,2.39E-07,3.46E-07,GOOD,209.6613847,-68.67737717
2,Grapes,Sacramento River,106.5553281,1768.088912,10.32652959,2.661751325,5707.511085,133.0875663,6066.297444,4560.422484,0.13,50,0.312599493,0.249773629,0.332250166,1790.903888,1.055957181,1790.903888,0.17,62.62442621,1728.279462,-4.882352941,0.220720588,0.466475188,0.178565303,0.134238921,9.09329252,0.072190737,47.39813028,106.555328,283.6237782,1.05E-07,7.56E-06,9.81E-10,2.66E-08,GOOD,1768.088912,1569.745449
2,Orchards,Sacramento River,10391.21761,2309.334094,2.07088168,3.327741402,681.468536,166.3870701,1653.290347,1740.896727,0.13,50,0.142496355,0.364024786,0.345706127,540.3149882,1.073687064,540.3149882,0.17,62.62442621,477.690562,-4.882352941,0.019222595,0.927375898,0.026011588,0.027389919,1.219081087,0.00074027,753.1427028,10391.21754,34579.28312,7.29E-05,0.001942111,7.02E-09,5.62E-08,GOOD,2309.334094,153.0089163
2,Pasture,Sacramento River,25123.53831,231.3889922,5,3.965593094,219.0404801,39.65593094,131.1544068,563.4300116,0.51,10,0.189326621,0.486998112,0.113362702,203.6641316,1.155852829,203.6641316,0.17,62.62442621,141.0397054,-4.882352941,0.012363677,0.96732044,0.003836132,0.016479751,2.499007503,7.80E-05,762307.4397,25123.53604,99629.69649,0.002269636,0.033531405,9.03E-08,3.37E-07,GOOD,231.3889922,86.06077663
2,Pistachios,Sacramento River,1330.567364,4908.224613,1.249825398,3.663925668,1599.315875,183.1962834,319.3169032,1583.067859,0.4,50,0.260711671,0.258063009,0.052053284,2449.52686,1.585474028,2449.52686,0.17,62.62442621,2386.902434,-4.882352941,0.036882585,0.945787804,0.00290879,0.014420821,0.692253099,0.001878898,176885.2264,1330.567355,4875.099651,9.29E-06,0.000266849,6.98E-09,5.47E-08,GOOD,4908.224613,1961.505578
2,Rice,Sacramento River,301.7095659,774.5349774,3.911625416,4.534377778,378.0637021,226.7188889,216.5505211,1737.988565,0.2,50,0.124786237,0.573652143,0.071476115,470.3690261,1.127415808,470.3690261,0.17,62.62442621,407.7445999,-4.882352941,0.002314436,0.992353786,0.000590727,0.004741051,1.464755015,0.016572229,344.9562986,301.70956,1368.065061,5.89E-06,9.03E-05,1.95E-08,6.60E-08,GOOD,774.5349774,-330.9411767
2,Safflower,Sacramento River,501.0385783,566.272674,1.034446009,2.357007476,114.5737579,23.57007476,66.16231052,248.5120939,0.74,10,0.195592287,0.424242424,0.112947658,132.9602705,1.232026997,132.9602705,0.17,62.62442621,70.33584434,-4.882352941,0.117186722,0.733841187,0.031322337,0.117649754,0.795460769,0.0026971,23760.37884,501.0384999,1180.95123,7.84E-05,0.000445032,1.56E-07,3.77E-07,GOOD,566.272674,100.9755029
2,Subtropical,Sacramento River,12516.68901,1426.122657,2.926176068,2.972946835,843.5231851,148.6473418,1803.596752,668.3511361,0.13,50,0.202134149,0.160157528,0.432197361,708.967574,1.14729554,708.967574,0.17,62.62442621,646.3431478,-4.882352941,0.04513977,0.882986591,0.052440855,0.019432784,1.899693199,0.000614564,1152.749796,12516.68895,37211.44896,6.39E-05,0.002020911,5.11E-09,5.43E-08,GOOD,1426.122657,415.6942716
2,Sunflowers,Sacramento River,290.9232235,3637.05749,0.601701512,2.873453662,453.0267168,143.6726831,387.8950797,849.6060148,0.74,50,0.207010582,0.388227513,0.177248677,354.2224966,1.136305643,354.2224966,0.17,62.62442621,291.5980704,-4.882352941,0.030006254,0.923994603,0.014418445,0.031580698,0.359912384,0.004645045,44991.79355,290.9232076,835.9543204,1.59E-05,8.15E-05,5.46E-08,9.75E-08,GOOD,3637.05749,85.05838228
2,Truck,Sacramento River,230.3636995,742.5153484,22.835,2.662234731,945.7732119,133.1117366,5245.145436,4255.029217,0.41,50,0.055780263,0.25095514,0.309350686,6376.278379,1.526406084,6376.278379,0.17,62.62442621,6313.653953,-4.882352941,0.224008708,0.485345724,0.160468447,0.130177121,19.96250047,0.010587711,60335.90786,230.3636988,613.2822165,7.30E-07,2.51E-05,3.17E-09,4.08E-08,GOOD,742.5153484,6155.015428
2,Walnuts,Sacramento River,60877.42345,1941.701849,1.718936287,4.942462794,854.2534686,247.1231397,299.3270611,911.6708835,0.13,50,0.25594369,0.273146576,0.089681664,1025.287214,1.374658568,1025.287214,0.17,62.62442621,962.6627877,-4.882352941,0.003096313,0.994908716,0.000493105,0.001501866,0.59212916,0.000126357,6787.730052,60877.42308,300884.3831,0.000372885,0.017309764,6.13E-09,5.75E-08,GOOD,1941.701849,51.01343008
