g,i,hr,xland,p,y,xwater_unit,omegaland,omegasupplies,omegalabor,theta,sigma,omegaland_init,omegasupplies_init,omegalabor_init,omegawater_unit,omegawater,mprof_init,f_adjustment,mprof,lambdaland,lambdacrop,rho,betaland,betawater,betasupplies,betalabor,tau,gamma,delta,xlandcalib,xwatercalib,diffland,diffwater,percdiffland,percdiffwater,status,year
SAN JOAQUIN VALLEY - TULARE LAKE,Other Deciduous,Tulare Lake,1077.375193,2040.458714,4.890444444,3.502172688,0.215021845,0.341552948,0.346579073,0.13,0.17,2284.866179,4950.948854,6009.195442,50,175.1086344,9802.738192826680,53.993948383741600,9802.738192826680,474.146703845,9328.59148898168,-4.88235294117647,0.10963868666859200,0.8903536170903480,3.82001380874284E-06,3.87622725095405E-06,3.121012136728880,0.007139859672179860,596.22423552289,1077.3751933972000,3773.153237598260,-3.97199301005458E-07,0.0007380550659945580,3.68673145238696E-10,1.95606930105937E-07,GOOD,1
SAN JOAQUIN VALLEY - TULARE LAKE,Pasture,Tulare Lake,1467.579452,158.5005344,4.5,4.768194291,0.350906068,0.190014026,0.155066311,0.51,0.17,328.209843,177.7241242,145.0367898,50,238.40971455000000,474.14670384500000,2.8409527746863400,474.14670384500000,474.146703845,0.0,-4.88235294117647,0.0009694494607012250,0.9990298455031940,3.88219015613469E-07,3.1681708913021E-07,1.180999402099610,0.0013360668896347400,36.96620513143300,1467.4798703936500,6997.227097587460,0.09958160634778320,0.4768670278481300,6.78543203995359E-05,6.81462134236404E-05,GOOD,1
SAN JOAQUIN VALLEY - TULARE LAKE,Safflower,Tulare Lake,12578.83304,565.3467595,1.069333333,2.392307778,0.396694215,0.424242424,0.112947658,0.74,0.17,212.2655769,227.006242,60.43672676,50,119.61538890000000,483.99486143988400,4.7761077560451300,483.99486143988400,474.146703845,9.84815759488424,-4.88235294117647,0.05416028291923210,0.9457796533441420,4.74349510059407E-05,1.26287856196714E-05,0.6158239893528470,0.00010743058176017800,24688.421206930300,12578.915328600400,30092.629628780700,-0.08228860039344000,-0.18950902531287300,6.54183103724859E-06,6.29756259574517E-06,GOOD,1
SAN JOAQUIN VALLEY - TULARE LAKE,Tomato Processing,Tulare Lake,17828.3199,98.66545378,56.15,2.220206136,0.124471553,0.533148968,0.188806686,0.74,0.17,657.2463564,2815.18314,996.9547547,50,111.0103068,5428.20849574,47.16973588223000,5428.20849574,474.146703845,4954.061791895,-4.88235294117647,0.4988667461859360,0.5010669056975850,4.89966795517305E-05,1.73514369274109E-05,48.899396395472600,7.57980201685382E-05,16921156.170428500,17828.32016765790,39582.53791181110,-0.00026765785150928400,0.007324739759496880,1.50130720679566E-08,1.85049741387857E-07,GOOD,1
SAN JOAQUIN VALLEY - TULARE LAKE,Truck Crops,Tulare Lake,229.5767608,3518.102867,11.393275,1.84535452,0.139554281,0.396137579,0.419814805,0.33,0.17,7441.94487,27484.23099,27982.75263,50,92.26772600000000,39989.49020935440,409.49033530195800,39989.49020935440,474.146703845,39515.3435055094,-4.88235294117647,0.9560584589187930,0.043922033569299600,9.47072242321585E-06,1.00367894844722E-05,11.294271702298300,0.013199519932868700,144598.99504032400,229.57676103429200,423.65044495823400,-2.34291889000815E-07,6.82710044657142E-05,1.02053835146199E-09,1.61149349130547E-07,GOOD,1
SAN JOAQUIN VALLEY - TULARE LAKE,Vineyard,Tulare Lake,4403.226291,1230.477144,13.06329861,4.00891598,0.302297005,0.200476183,0.304083218,0.13,0.17,2773.231975,2743.166444,4105.247296,50,200.44579900000000,15872.83770944600,76.06685963696760,15872.83770944600,474.146703845,15398.691005601,-4.88235294117647,0.0826092323613471,0.9173881417395060,1.04334640642194E-06,1.58255274021014E-06,7.858840497663230,0.001746970785496630,4022.350429213800,4403.226290894970,17652.16074487660,1.0503481462365E-07,0.0034966694001923300,2.38540578389843E-11,1.980872913001E-07,GOOD,1
SAN JOAQUIN VALLEY - TULE - TLE01-NC,Alfalfa,Tulare Lake,13584.59821,283.0490745,8.783,4.524530937,0.306290873,0.200481491,0.157957374,1.86,0.17,739.7198673,484.1807412,381.4811931,50,226.22654685000000,2259.1287447455,10.435121839677400,2259.1287447455,483.994861439884,1775.13388330562,-4.88235294117647,0.0062515944181715600,0.9937474138231050,5.54709009254263E-07,4.37049714658921E-07,3.1675267131865600,3.95767618806998E-05,26204394.434174900,13584.592823185100,61463.875696548400,0.005386814875237180,0.059171311382670000,3.96538402679572E-07,9.62699695518702E-07,GOOD,1
SAN JOAQUIN VALLEY - TULE - TLE01-NC,Almonds & Pistachios,Tulare Lake,6873.960749,5067.913313,1.280166667,3.767767793,0.287448101,0.299096541,0.094248449,0.4,0.17,2039.310074,2110.873995,639.9084906,50,188.38838965,6298.704511807140,32.680270790137400,6298.704511807140,483.994861439884,5814.70965036725,-4.88235294117647,0.04895215833527800,0.9510447848127120,2.32440703619814E-06,7.32444973365176E-07,0.6942777773438360,0.00036369134059482200,1312442.6554810800,6873.960624239280,25899.473740928000,0.00012476072515710300,0.014179500340105700,1.81497581543875E-08,5.4748188009237E-07,GOOD,1
SAN JOAQUIN VALLEY - TULE - TLE01-NC,Citrus & Subtropical,Tulare Lake,1470.5494,938.2138971,16.91,3.608433712,0.183365181,0.131883505,0.371008972,0.13,0.17,2549.235389,1743.692937,5418.931559,50,180.4216856,15684.089056703,83.42931379331900,15684.089056703,483.994861439884,15200.0941952631,-4.88235294117647,0.14181649690737800,0.8581789559611080,1.19248481382345E-06,3.35464670052749E-06,11.361119244072700,0.00523090736857102,1326.0127655808600,1470.5493969853100,5306.377285049000,3.0146884455462E-06,0.0027450723746369500,2.05004228048796E-09,5.17315450279606E-07,GOOD,1
SAN JOAQUIN VALLEY - TULE - TLE01-NC,Corn,Tulare Lake,54910.04155,164.4323539,22.44175,2.280437339,0.234536008,0.556552162,0.088672787,0.3,0.17,423.9938724,1022.014707,159.5840787,50,114.02186695,3575.248150228330,30.58641051607570,3575.248150228330,483.994861439884,3091.25328878844,-4.88235294117647,0.35905048338178000,0.6408847230364420,5.58890478095485E-05,8.90453396899913E-06,18.31268083225230,6.07053507744675E-05,1816737.975942740,54910.041344809900,125218.84203870900,0.00020519014651654300,0.06699795248277950,3.73684194592533E-09,5.35046607562792E-07,GOOD,1
SAN JOAQUIN VALLEY - TULE - TLE01-NC,Cotton,Tulare Lake,2357.000421,3805.295579,0.823666667,3.749301711,0.148539114,0.445240339,0.078228087,0.68,0.17,378.6944542,1135.122209,199.4393382,50,187.46508555,2946.1580334147700,15.86631816510320,2946.1580334147700,483.994861439884,2462.16317197488,-4.88235294117647,0.024182209793735600,0.975813493768339,3.65437031798457E-06,6.42067607368151E-07,0.38919043008741900,0.0006239236201197600,906866.267241323,2357.0002510786700,8837.100264629940,0.00016992132577797700,0.005446653078251980,7.20921915261624E-08,6.16339020511865E-07,GOOD,1
SAN JOAQUIN VALLEY - TULE - TLE01-NC,Cucurbits,Tulare Lake,42.92299144,485.0643584,17.348,2.442132231,0.087908733,0.228781824,0.653570009,0.05,0.17,920.9338517,2396.72349,6846.813993,50,122.10661155,8291.8196174072,65.11529741612110,8291.8196174072,483.994861439884,7807.82475596732,-4.88235294117647,0.4647422366315460,0.5352083095892040,1.28226920345188E-05,3.66310872161098E-05,14.872970857981900,0.46595074874865200,3.45386449442368E-05,42.922991422795800,104.82359685513800,1.72042433632669E-08,2.39914230633076E-05,4.00816503838412E-10,2.28874206686924E-07,GOOD,1
SAN JOAQUIN VALLEY - TULE - TLE01-NC,Grain,Tulare Lake,35844.58548,283.6294651,2.560666667,0.715524558,0.351483763,0.486359995,0.112954365,0.74,0.17,345.3012994,477.8051109,110.9675411,50,35.7762279,689.5534910376100,18.83342610155110,689.5534910376100,483.994861439884,205.558629597725,-4.88235294117647,0.9891341560488990,0.010006591843434700,0.0006973065867937950,0.00016194552087206600,2.581973542061780,3.77002923385837E-05,1413997.1197789500,35844.61106240600,25647.68562251500,-0.025582405978639100,-0.004440244822035310,7.1370349624808E-07,1.73124610777865E-07,GOOD,1
SAN JOAQUIN VALLEY - TULE - TLE01-NC,Lettuce,Tulare Lake,209.2979517,703.180068,19.4,2.300762612,0.164570286,0.334656366,0.457537993,0.25,0.17,2859.243032,5814.317411,7949.261967,50,115.03813060000000,13525.698423955,112.00569514707700,13525.698423955,483.994861439884,13041.7035625151,-4.88235294117647,0.6679222340791170,0.3320386464779080,1.65257054372568E-05,2.25937375375422E-05,17.892075511314000,0.01911151049262750,12498.758130448200,209.29795153349000,481.5446821478000,1.66509579457852E-07,0.00021989174217651500,7.95562393732934E-10,4.56638085555848E-07,GOOD,1
SAN JOAQUIN VALLEY - TULE - TLE01-NC,Other Deciduous,Tulare Lake,8901.423427,2232.04402,4.343166667,3.502172688,0.215021845,0.341552948,0.346579073,0.13,0.17,2284.866179,4950.948854,6009.195442,50,175.1086344,9518.12739867468,52.45394983101550,9518.12739867468,483.994861439884,9034.1325372348,-4.88235294117647,0.10679547510823800,0.893196804074116,3.83221234798652E-06,3.88860529789461E-06,2.7571683310933700,0.0008641660241636420,4770.59801252189,8901.42339835813,31174.305586598400,2.86418689938728E-05,0.016423764383944200,3.21767290689662E-09,5.26836297465739E-07,GOOD,1
SAN JOAQUIN VALLEY - TULE - TLE01-NC,Pasture,Tulare Lake,1125.608642,226.2501003,5.0,4.768194291,0.350906068,0.190014026,0.155066311,0.51,0.17,328.209843,177.7241242,145.0367898,50,238.40971455000000,892.1448005450000,4.505879306502880,892.1448005450000,483.994861439884,408.149939105116,-4.88235294117647,0.0018219084248956200,0.9981773871405970,3.87887753691847E-07,3.16546753485826E-07,1.4419815996423500,0.001741976954122830,33005.988699609100,1125.6080582247600,5367.114452598970,0.0005837752405568610,0.006248085696825000,5.18630737873156E-07,1.16414108146067E-06,GOOD,1
SAN JOAQUIN VALLEY - TULE - TLE01-NC,Potatoes,Tulare Lake,552.8060553,444.581011,23.95,1.233512156,0.150675135,0.475005897,0.095288578,0.41,0.17,793.9256634,2502.863999,502.0871398,50,61.6756078,10585.318636040000,162.51983003865000,10585.318636040000,483.994861439884,10101.3237746001,-4.88235294117647,0.9839741742539230,0.015972813922168100,4.41542572678281E-05,8.85756664132004E-06,23.899563962776800,0.004412079728251670,199749.90619848200,552.8060579957190,681.892669715292,-2.69571933131374E-06,0.00031940766632487800,4.87642873204566E-09,4.68413184209E-07,GOOD,1
SAN JOAQUIN VALLEY - TULE - TLE01-NC,Safflower,Tulare Lake,183.5472792,565.3467595,1.069333333,2.392307778,0.396694215,0.424242424,0.112947658,0.74,0.17,212.2655769,227.006242,60.43672676,50,119.61538890000000,483.99486143988400,4.7761077560451300,483.99486143988400,483.994861439884,0.0,-4.88235294117647,0.05416028291923210,0.9457796533441420,4.74349510059407E-05,1.26287856196714E-05,0.6158239893528470,0.007362415597993520,13.949257877579100,183.52832385359500,439.0559925601220,0.018955346404652600,0.04559110077605060,0.00010327228214588900,0.00010382814016735300,GOOD,1
SAN JOAQUIN VALLEY - TULE - TLE01-NC,Tomato Processing,Tulare Lake,298.9744662,97.21636838,54.572,2.220206136,0.124471553,0.533148968,0.188806686,0.74,0.17,657.2463564,2815.18314,996.9547547,50,111.0103068,5193.4349212263600,45.17080499555500,5193.4349212263600,483.994861439884,4709.44005978648,-4.88235294117647,0.4878159559922690,0.5121162328091090,5.00771347436212E-05,1.77340638785942E-05,47.31644118110820,0.004519955729086780,269750.4239688340,298.9744648224970,663.784623113012,1.37750316753227E-06,0.00032125155257745100,4.60742746710277E-09,4.83969326669471E-07,GOOD,1
SAN JOAQUIN VALLEY - TULE - TLE01-NC,Truck Crops,Tulare Lake,1326.977947,4238.114631,4.8955,1.84535452,0.139554281,0.396137579,0.419814805,0.33,0.17,7441.94487,27484.23099,27982.75263,50,92.26772600000000,20654.466943395500,211.96116423669200,20654.466943395500,483.994861439884,20170.4720819556,-4.88235294117647,0.9182855185397630,0.0816782049396397,1.76119260459415E-05,1.8664594551509E-05,4.8151980939841700,0.0022836122010572000,426631.4118027850,1326.9779475953900,2448.7435170056100,-5.95390247326577E-07,0.0012354311593298900,4.48681342951193E-10,5.04516102832074E-07,GOOD,1
SAN JOAQUIN VALLEY - TULE - TLE01-NC,Vineyard,Tulare Lake,11365.45815,1435.259758,12.06370409,4.00891598,0.302297005,0.200476183,0.304083218,0.13,0.17,2773.231975,2743.166444,4105.247296,50,200.44579900000000,17113.296357391000,81.93703901987210,17113.296357391000,483.994861439884,16629.3014959511,-4.88235294117647,0.08849370709059230,0.9115036838537240,1.03665400686984E-06,1.57240167706892E-06,7.359129303979120,0.0006768145719059900,11212.06011647880,11365.458123311000,45563.14297520960,2.66890492639504E-05,0.023822346636734400,2.3482598687806E-09,5.22842205911204E-07,GOOD,1
SAN JOAQUIN VALLEY - TURLOCK - TUR01-CW-TID,Alfalfa,San Joaquin River,9325.289857,280.7140207,6.91,4.134965358,0.306290873,0.200481491,0.157957374,1.86,0.17,739.7198673,484.1807412,381.4811931,50,206.74826790000000,1732.320885399,8.906701238254160,1732.320885399,776.8363539182,955.4845314808,-4.88235294117647,0.008126165547555760,0.9918721533443580,9.40274865474612E-07,7.40833220302482E-07,2.638919056812660,5.76533723719673E-05,9683814.979391520,9325.28305145449,38559.707290806700,0.006805545510360390,0.04322119708376700,7.2979452807591E-07,1.12088891940087E-06,GOOD,1
SAN JOAQUIN VALLEY - TURLOCK - TUR01-CW-TID,Almonds & Pistachios,San Joaquin River,92745.52847,4806.11968,1.097,3.753630493,0.287448101,0.299096541,0.094248449,0.4,0.17,2039.310074,2110.873995,639.9084906,50,187.68152465,5083.950971219000,26.657405852771200,5083.950971219000,776.8363539182,4307.1146173008,-4.88235294117647,0.04074388826874510,0.9592529595572220,2.39688917847838E-06,7.55284854653239E-07,0.5737883333016000,2.69554774363991E-05,13116929.330795000,92745.52557821810,348132.3065689640,0.002891781914513560,0.13718542805872900,3.11797448590629E-08,3.94061026255609E-07,GOOD,1
SAN JOAQUIN VALLEY - TURLOCK - TUR01-CW-TID,Citrus & Subtropical,San Joaquin River,243.6021999,882.8087925,5.980333333,3.247465856,0.183365181,0.131883505,0.371008972,0.13,0.17,2549.235389,1743.692937,5418.931559,50,162.3732928,5116.43129799523,30.835890987149000,5116.43129799523,776.8363539182,4339.59494407703,-4.88235294117647,0.09108480796945820,0.908906239653294,2.34776009491539E-06,6.60461715297284E-06,3.684574276012700,0.03157733261631230,62.71411806057890,243.60219783057300,791.0895590059470,2.06942652880571E-06,0.00026761578919831700,8.49510607726538E-09,3.38287486695589E-07,GOOD,1
SAN JOAQUIN VALLEY - TURLOCK - TUR01-CW-TID,Corn,San Joaquin River,51565.75624,65.84758713,26.516,2.415829265,0.234536008,0.556552162,0.088672787,0.3,0.17,423.9938724,1022.014707,159.5840787,50,120.79146325,1624.3433961320800,13.666921474880100,1624.3433961320800,776.8363539182,847.50704221388,-4.88235294117647,0.15347817300099300,0.8464608708919540,5.25789543940127E-05,8.37715265880686E-06,18.331880247309800,6.46423823946101E-05,467840.5451869330,51565.75262629020,124574.00744632400,0.0036137097631581100,0.05555012421973520,7.00796425119608E-08,4.45920465974678E-07,GOOD,1
SAN JOAQUIN VALLEY - TURLOCK - TUR01-CW-TID,Cucurbits,San Joaquin River,496.5994065,507.1807426,13.594,2.299627126,0.087908733,0.228781824,0.653570009,0.05,0.17,920.9338517,2396.72349,6846.813993,50,114.98135630000000,6778.6633980384000,56.62965460656780,6778.6633980384000,776.8363539182,6001.8270441202,-4.88235294117647,0.5027204427895100,0.49721412092523600,1.69667383650117E-05,4.84695468898847E-05,11.848973275968400,0.04027391039582320,0.0003071683038735790,496.59940573035000,1141.993082102020,7.69649545873108E-07,0.00038384087974918700,1.54983984233398E-09,3.36114777532693E-07,GOOD,1
SAN JOAQUIN VALLEY - TURLOCK - TUR01-CW-TID,Dry Beans,San Joaquin River,318.3596085,1536.518314,1.291666667,2.212101358,0.272510229,0.483520066,0.106180731,1.68,0.17,521.9411016,903.6303871,214.6292221,50,110.6050679,1873.2022105028400,16.95709661808900,1873.2022105028400,776.8363539182,1096.36585658464,-4.88235294117647,0.2598331840589590,0.7400850300305990,6.70596495991688E-05,1.47262608436267E-05,0.9917389586640430,0.0018697035658595300,323431.3097628430,318.3595221683780,704.2432957184170,8.63316215600207E-05,0.0004265767809101820,2.71176428337707E-07,6.05723228202769E-07,GOOD,1
SAN JOAQUIN VALLEY - TURLOCK - TUR01-CW-TID,Grain,San Joaquin River,5006.546001,195.9686874,4.088,0.466656841,0.351483763,0.486359995,0.112954365,0.74,0.17,345.3012994,477.8051109,110.9675411,50,23.33284205,776.8363539182,31.41915369806530,776.8363539182,776.8363539182,0.0,-4.88235294117647,0.9985043813120610,0.0007256400737227620,0.000624858705137917,0.00014511990907799800,4.112212434389880,0.0002699168950173300,337.12484745460100,5006.57382794142,2336.3511092081000,-0.02782694142024410,-0.012168060252861300,5.55811160322626E-06,5.20817422444843E-06,GOOD,1
SAN JOAQUIN VALLEY - TURLOCK - TUR01-CW-TID,Onions & Garlic,San Joaquin River,13.33504136,2038.966268,6.505,1.480822037,0.178481578,0.383051703,0.272440319,0.41,0.17,887.6914461,1905.136225,1355.002253,50,74.04110185,13188.60049789,168.70609375017400,13188.60049789,776.8363539182,12411.7641439718,-4.88235294117647,0.9631871642885790,0.036764964600466600,2.79745747625959E-05,1.98965361921677E-05,6.4626897311550300,0.18290339897707700,5920.564942332220,13.335041315636800,19.74684026634000,4.43632046653875E-08,-1.71561455388769E-05,3.32681417835418E-09,8.68805348745941E-07,GOOD,1
SAN JOAQUIN VALLEY - TURLOCK - TUR01-CW-TID,Other Deciduous,San Joaquin River,7025.100933,3082.465282,2.8919,3.445837194,0.215021845,0.341552948,0.346579073,0.13,0.17,2284.866179,4950.948854,6009.195442,50,172.2918597,8740.986335449800,49.018134806964300,8740.986335449800,776.8363539182,7964.1499815316,-4.88235294117647,0.10777410722808400,0.8922174084902720,4.21115617146845E-06,4.27312547208863E-06,1.8397832425437800,0.0010949746865804500,3319.099654569830,7025.100898132720,24207.345350534600,3.48672811014694E-05,0.008736000945646080,4.9632427254792E-09,3.60882106917467E-07,GOOD,1
SAN JOAQUIN VALLEY - TURLOCK - TUR01-CW-TID,Pasture,San Joaquin River,9864.563964,231.3223247,5.0,4.600187047,0.350906068,0.190014026,0.155066311,0.51,0.17,328.209843,177.7241242,145.0367898,50,230.00935235000000,925.906284745,4.774639743788490,925.906284745,776.8363539182,149.0699308268,-4.88235294117647,0.0023338186341276100,0.9976653118936260,4.78763651200563E-07,3.9070859554632E-07,1.5123609356121300,0.000198770500235107,105803.83905098600,9864.549724765020,45378.75407139990,0.014239234982596800,0.08530009592504940,1.44347332883256E-06,1.87973286903036E-06,GOOD,1
SAN JOAQUIN VALLEY - TURLOCK - TUR01-CW-TID,Potatoes,San Joaquin River,3949.02623,949.0738881,15.985,3.305132031,0.150675135,0.475005897,0.095288578,0.41,0.17,793.9256634,2502.863999,502.0871398,50,165.25660155,15004.968530118500,87.05103945958790,15004.968530118500,776.8363539182,14228.1321762003,-4.88235294117647,0.20947371888686100,0.7905183197165710,6.63115370006142E-06,1.33024286765495E-06,11.631735845958400,0.0006176267890334840,2009886.4918089800,3949.0261970470900,13052.04838046030,3.29529084410751E-05,0.00470357191079529,8.344565602208E-09,3.60370271290853E-07,GOOD,1
